dataset_tier,entity,bucket,sub_type,final_match_category,final_confidence_label,final_confidence_score,uniprot_accession,uniprot_entry_name,uniprot_organism,uniprot_source_tier,phytozome_code,phytozome_gene_id,phytozome_base_gene_id,sequence_length,has_sequence,expected_phytozome_code,expected_uniprot_mnemonic,original_match_status,original_match_type,original_confidence_tier,ambiguity_count,matched_species_category,species_match_status,species_resolution_status,candidate_summary,notes
confidence,LOC_Os07g34570,A,rice_locus_msu,sequence_confirmed,high,100,Q7XXS4,THI1_ORYSJ,ORYSJ,sprot,Osat,LOC_Os07g34570.1,LOC_Os07g34570,355,true,Osat,ORYSJ,matched,phytozome_gene_exact,1,1,sequence_confirmed_match,species_confirmed,known_locus_species,Osat|LOC_Os07g34570.1|len=355 | Q7XXS4|THI1_ORYSJ|ORYSJ|sprot,phy=1 uni_species=1 uni_global=1
confidence,LOC_Os08g36920,A,rice_locus_msu,sequence_confirmed,high,100,,,,,Osat,LOC_Os08g36920.1,LOC_Os08g36920,282,true,Osat,ORYSJ,matched,phytozome_gene_exact,1,1,sequence_confirmed_match,species_confirmed,known_locus_species,Osat|LOC_Os08g36920.1|len=282,phy=1 uni_species=0 uni_global=0
confidence,LOC_Os08g41030,A,rice_locus_msu,sequence_confirmed,high,100,,,,,Osat,LOC_Os08g41030.1,LOC_Os08g41030,189,true,Osat,ORYSJ,matched,phytozome_gene_exact,1,1,sequence_confirmed_match,species_confirmed,known_locus_species,Osat|LOC_Os08g41030.1|len=189,phy=1 uni_species=0 uni_global=0
confidence,LOC_Os08g41720,A,rice_locus_msu,sequence_confirmed,high,100,Q6ZIB5,PIN5C_ORYSJ,ORYSJ,sprot,Osat,LOC_Os08g41720.1,LOC_Os08g41720,357,true,Osat,ORYSJ,matched,phytozome_gene_exact,1,1,sequence_confirmed_match,species_confirmed,known_locus_species,Osat|LOC_Os08g41720.1|len=357 | Q6ZIB5|PIN5C_ORYSJ|ORYSJ|sprot,phy=1 uni_species=1 uni_global=1
confidence,LOC_Os09g15670,A,rice_locus_msu,sequence_confirmed,high,100,Q0J2L7,P2C68_ORYSJ,ORYSJ,sprot,Osat,LOC_Os09g15670.1,LOC_Os09g15670,358,true,Osat,ORYSJ,matched,phytozome_gene_exact,1,1,sequence_confirmed_match,species_confirmed,known_locus_species,Osat|LOC_Os09g15670.1|len=358 | Q0J2L7|P2C68_ORYSJ|ORYSJ|sprot,phy=1 uni_species=1 uni_global=1
confidence,LOC_Os09g20390,A,rice_locus_msu,sequence_confirmed,high,95,Q6H5L4,TPP7_ORYSJ,ORYSJ,sprot,Osat,LOC_Os09g20390.1,LOC_Os09g20390,375,true,Osat,ORYSJ,ambiguous,phytozome_gene_exact,1,2,sequence_confirmed_match,species_confirmed,known_locus_species,Osat|LOC_Os09g20390.1|len=375 | Q6H5L4|TPP7_ORYSJ|ORYSJ|sprot,phy=1 uni_species=1 uni_global=2
confidence,LOC_Os10g35500,A,rice_locus_msu,sequence_confirmed,high,100,Q7XD19,Q7XD19_ORYSJ,ORYSJ,trembl,Osat,LOC_Os10g35500.1,LOC_Os10g35500,305,true,Osat,ORYSJ,matched,phytozome_gene_exact,1,1,sequence_confirmed_match,species_confirmed,known_locus_species,Osat|LOC_Os10g35500.1|len=305 | Q7XD19|Q7XD19_ORYSJ|ORYSJ|trembl,phy=1 uni_species=1 uni_global=1
confidence,LOC_Os10g37660,A,rice_locus_msu,sequence_confirmed,high,95,Q9FWC1,TRE_ORYSJ,ORYSJ,sprot,Osat,LOC_Os10g37660.1,LOC_Os10g37660,563,true,Osat,ORYSJ,ambiguous,phytozome_gene_exact,1,2,sequence_confirmed_match,species_confirmed,known_locus_species,Osat|LOC_Os10g37660.1|len=563 | Q9FWC1|TRE_ORYSJ|ORYSJ|sprot,phy=1 uni_species=2 uni_global=2
confidence,LOC_Os10g38360,A,rice_locus_msu,sequence_confirmed,high,100,Q945W6,Q945W6_ORYSJ,ORYSJ,trembl,Osat,LOC_Os10g38360.1,LOC_Os10g38360,233,true,Osat,ORYSJ,matched,phytozome_gene_exact,1,1,sequence_confirmed_match,species_confirmed,known_locus_species,Osat|LOC_Os10g38360.1|len=233 | Q945W6|Q945W6_ORYSJ|ORYSJ|trembl,phy=1 uni_species=1 uni_global=1
confidence,LOC_Os10g38740,A,rice_locus_msu,sequence_confirmed,high,100,Q06398,GSTU6_ORYSJ,ORYSJ,sprot,Osat,LOC_Os10g38740.1,LOC_Os10g38740,236,true,Osat,ORYSJ,matched,phytozome_gene_exact,1,1,sequence_confirmed_match,species_confirmed,known_locus_species,Osat|LOC_Os10g38740.1|len=236 | Q06398|GSTU6_ORYSJ|ORYSJ|sprot,phy=1 uni_species=1 uni_global=1
confidence,LOC_Os10g41550,A,rice_locus_msu,sequence_confirmed,high,100,Q9AY35,Q9AY35_ORYSJ,ORYSJ,trembl,Osat,LOC_Os10g41550.1,LOC_Os10g41550,544,true,Osat,ORYSJ,matched,phytozome_gene_exact,1,1,sequence_confirmed_match,species_confirmed,known_locus_species,Osat|LOC_Os10g41550.1|len=544 | Q9AY35|Q9AY35_ORYSJ|ORYSJ|trembl,phy=1 uni_species=1 uni_global=1
confidence,LOC_Os11g14950,A,rice_locus_msu,sequence_confirmed,high,95,Q2R7U1,Q2R7U1_ORYSJ,ORYSJ,trembl,Osat,LOC_Os11g14950.1,LOC_Os11g14950,476,true,Osat,ORYSJ,ambiguous,phytozome_gene_exact,1,2,sequence_confirmed_match,species_confirmed,known_locus_species,Osat|LOC_Os11g14950.1|len=476 | Q2R7U1|Q2R7U1_ORYSJ|ORYSJ|trembl; Q53L28|Q53L28_ORYSJ|ORYSJ|trembl,phy=1 uni_species=2 uni_global=2
confidence,LOC_Os11g37050,A,rice_locus_msu,sequence_confirmed,high,100,Q2R245,Q2R245_ORYSJ,ORYSJ,trembl,Osat,LOC_Os11g37050.1,LOC_Os11g37050,1420,true,Osat,ORYSJ,matched,phytozome_gene_exact,1,1,sequence_confirmed_match,species_confirmed,known_locus_species,Osat|LOC_Os11g37050.1|len=1420 | Q2R245|Q2R245_ORYSJ|ORYSJ|trembl,phy=1 uni_species=1 uni_global=1
confidence,LOC_Os11g38580,A,rice_locus_msu,sequence_confirmed,high,100,Q2R1N9,Q2R1N9_ORYSJ,ORYSJ,trembl,Osat,LOC_Os11g38580.1,LOC_Os11g38580,1274,true,Osat,ORYSJ,matched,phytozome_gene_exact,1,1,sequence_confirmed_match,species_confirmed,known_locus_species,Osat|LOC_Os11g38580.1|len=1274 | Q2R1N9|Q2R1N9_ORYSJ|ORYSJ|trembl,phy=1 uni_species=1 uni_global=1
confidence,Medtr3g062450,A,medicago_locus,sequence_confirmed,high,100,,,,,Mtru,Medtr3g062450.1,Medtr3g062450,148,true,Mtru,MEDTR,matched,phytozome_gene_exact,1,1,sequence_confirmed_match,species_confirmed,known_locus_species,Mtru|Medtr3g062450.1|len=148,phy=1 uni_species=0 uni_global=0
confidence,O22958,A,uniprot_accession,species_confirmed_uniprot,high,85,O22958,O22958_ARATH,ARATH,trembl,,,,,false,,,matched,uniprot_accession_exact,1,3,species_confirmed_uniprot_match,species_confirmed,not_applicable,O22958|O22958_ARATH|ARATH|trembl,
confidence,Os01g0923750,A,rice_locus_rap,species_confirmed_uniprot,high,85,A0A0P0VC51,A0A0P0VC51_ORYSJ,ORYSJ,trembl,,,,,false,Osat,ORYSJ,matched,species_prefixed_uniprot_symbol,2,1,species_confirmed_uniprot_match,species_confirmed,known_locus_species,A0A0P0VC51|A0A0P0VC51_ORYSJ|ORYSJ|trembl,phy=0 uni_species=1 uni_global=1
confidence,Os01g0971800,A,rice_locus_rap,species_confirmed_uniprot,high,90,Q94DH3,PCL1_ORYSJ,ORYSJ,sprot,,,,,false,Osat,ORYSJ,matched,species_prefixed_uniprot_symbol,2,1,species_confirmed_uniprot_match,species_confirmed,known_locus_species,Q94DH3|PCL1_ORYSJ|ORYSJ|sprot,phy=0 uni_species=1 uni_global=1
confidence,Os02g0110101,A,rice_locus_rap,species_confirmed_uniprot,high,85,A0A0P0VDS7,A0A0P0VDS7_ORYSJ,ORYSJ,trembl,,,,,false,Osat,ORYSJ,matched,species_prefixed_uniprot_symbol,2,1,species_confirmed_uniprot_match,species_confirmed,known_locus_species,A0A0P0VDS7|A0A0P0VDS7_ORYSJ|ORYSJ|trembl,phy=0 uni_species=1 uni_global=1
confidence,Os02g0630475,A,rice_locus_rap,species_confirmed_uniprot,high,85,A0A0P0VMD0,A0A0P0VMD0_ORYSJ,ORYSJ,trembl,,,,,false,Osat,ORYSJ,matched,species_prefixed_uniprot_symbol,2,1,species_confirmed_uniprot_match,species_confirmed,known_locus_species,A0A0P0VMD0|A0A0P0VMD0_ORYSJ|ORYSJ|trembl,phy=0 uni_species=1 uni_global=1
confidence,Os02g0704000,A,rice_locus_rap,species_confirmed_uniprot,high,90,Q6YVJ0,NCED1_ORYSJ,ORYSJ,sprot,,,,,false,Osat,ORYSJ,matched,species_prefixed_uniprot_symbol,2,1,species_confirmed_uniprot_match,species_confirmed,known_locus_species,Q6YVJ0|NCED1_ORYSJ|ORYSJ|sprot,phy=0 uni_species=1 uni_global=1
confidence,Os03g0285800,A,rice_locus_rap,species_confirmed_uniprot,high,90,Q10N20,MPK5_ORYSJ,ORYSJ,sprot,,,,,false,Osat,ORYSJ,matched,species_prefixed_uniprot_symbol,2,1,species_confirmed_uniprot_match,species_confirmed,known_locus_species,Q10N20|MPK5_ORYSJ|ORYSJ|sprot,phy=0 uni_species=1 uni_global=1
confidence,Os03g0396100,A,rice_locus_rap,species_confirmed_uniprot,high,85,A0A0P0VZ76,A0A0P0VZ76_ORYSJ,ORYSJ,trembl,,,,,false,Osat,ORYSJ,matched,species_prefixed_uniprot_symbol,2,1,species_confirmed_uniprot_match,species_confirmed,known_locus_species,A0A0P0VZ76|A0A0P0VZ76_ORYSJ|ORYSJ|trembl,phy=0 uni_species=1 uni_global=1
confidence,Os04g0111225,A,rice_locus_rap,species_confirmed_uniprot,high,85,A0A0P0W625,A0A0P0W625_ORYSJ,ORYSJ,trembl,,,,,false,Osat,ORYSJ,matched,species_prefixed_uniprot_symbol,2,1,species_confirmed_uniprot_match,species_confirmed,known_locus_species,A0A0P0W625|A0A0P0W625_ORYSJ|ORYSJ|trembl,phy=0 uni_species=1 uni_global=1
confidence,Os05g0139100,A,rice_locus_rap,species_confirmed_uniprot,high,90,Q6AT90,APG_ORYSJ,ORYSJ,sprot,,,,,false,Osat,ORYSJ,matched,species_prefixed_uniprot_symbol,2,1,species_confirmed_uniprot_match,species_confirmed,known_locus_species,Q6AT90|APG_ORYSJ|ORYSJ|sprot,phy=0 uni_species=1 uni_global=1
confidence,Os05g0153500,A,rice_locus_rap,species_confirmed_uniprot,high,85,A0A0P0WI49,A0A0P0WI49_ORYSJ,ORYSJ,trembl,,,,,false,Osat,ORYSJ,matched,species_prefixed_uniprot_symbol,2,1,species_confirmed_uniprot_match,species_confirmed,known_locus_species,A0A0P0WI49|A0A0P0WI49_ORYSJ|ORYSJ|trembl,phy=0 uni_species=1 uni_global=1
confidence,Os10g0575100,A,rice_locus_rap,species_confirmed_uniprot,high,85,A0A0P0XY63,A0A0P0XY63_ORYSJ,ORYSJ,trembl,,,,,false,Osat,ORYSJ,matched,species_prefixed_uniprot_symbol,2,1,species_confirmed_uniprot_match,species_confirmed,known_locus_species,A0A0P0XY63|A0A0P0XY63_ORYSJ|ORYSJ|trembl,phy=0 uni_species=1 uni_global=1
confidence,Os12g0491800,A,rice_locus_rap,species_confirmed_uniprot,high,90,Q2QQJ5,KSL10_ORYSJ,ORYSJ,sprot,,,,,false,Osat,ORYSJ,matched,species_prefixed_uniprot_symbol,2,1,species_confirmed_uniprot_match,species_confirmed,known_locus_species,Q2QQJ5|KSL10_ORYSJ|ORYSJ|sprot,phy=0 uni_species=1 uni_global=1
confidence,Os12g0505800,A,rice_locus_rap,species_confirmed_uniprot,high,85,A0A0P0YAF6,A0A0P0YAF6_ORYSJ,ORYSJ,trembl,,,,,false,Osat,ORYSJ,matched,species_prefixed_uniprot_symbol,2,1,species_confirmed_uniprot_match,species_confirmed,known_locus_species,A0A0P0YAF6|A0A0P0YAF6_ORYSJ|ORYSJ|trembl,phy=0 uni_species=1 uni_global=1
confidence,OsAmy3E,B,species_prefix_Os,species_confirmed_uniprot,high,90,P27934,AMY3E_ORYSJ,ORYSJ,sprot,,,,,false,Osat,ORYSJ,matched,species_prefixed_uniprot_symbol,2,1,species_confirmed_uniprot_match,species_confirmed,known_species_prefix,P27934|AMY3E_ORYSJ|ORYSJ|sprot,prefix=Os pcode=Osat mnemonic=ORYSJ species_count=1 global_count=1
confidence,OsAREB8,B,species_prefix_Os,species_confirmed_uniprot,high,90,Q69TW5,BZP46_ORYSJ,ORYSJ,sprot,,,,,false,Osat,ORYSJ,matched,species_prefixed_uniprot_symbol,2,1,species_confirmed_uniprot_match,species_confirmed,known_species_prefix,Q69TW5|BZP46_ORYSJ|ORYSJ|sprot,prefix=Os pcode=Osat mnemonic=ORYSJ species_count=1 global_count=1
confidence,OsGSK2,B,species_prefix_Os,species_confirmed_uniprot,high,90,Q60EZ2,GSK2_ORYSJ,ORYSJ,sprot,,,,,false,Osat,ORYSJ,matched,species_prefixed_uniprot_symbol,2,1,species_confirmed_uniprot_match,species_confirmed,known_species_prefix,Q60EZ2|GSK2_ORYSJ|ORYSJ|sprot,prefix=Os pcode=Osat mnemonic=ORYSJ species_count=1 global_count=1
confidence,OsHTAS,B,species_prefix_Os,species_confirmed_uniprot,high,85,Q6K2E0,Q6K2E0_ORYSJ,ORYSJ,trembl,,,,,false,Osat,ORYSJ,matched,species_prefixed_uniprot_symbol,2,1,species_confirmed_uniprot_match,species_confirmed,known_species_prefix,Q6K2E0|Q6K2E0_ORYSJ|ORYSJ|trembl,prefix=Os pcode=Osat mnemonic=ORYSJ species_count=1 global_count=1
confidence,OsJAMYB,B,species_prefix_Os,species_confirmed_uniprot,high,90,Q2QZJ8,JAMYB_ORYSJ,ORYSJ,sprot,,,,,false,Osat,ORYSJ,matched,species_prefixed_uniprot_symbol,2,1,species_confirmed_uniprot_match,species_confirmed,known_species_prefix,Q2QZJ8|JAMYB_ORYSJ|ORYSJ|sprot,prefix=Os pcode=Osat mnemonic=ORYSJ species_count=1 global_count=1
confidence,OsKS4,B,species_prefix_Os,species_confirmed_uniprot,high,90,Q0JEZ8,KSL4_ORYSJ,ORYSJ,sprot,,,,,false,Osat,ORYSJ,matched,species_prefixed_uniprot_symbol,2,1,species_confirmed_uniprot_match,species_confirmed,known_species_prefix,Q0JEZ8|KSL4_ORYSJ|ORYSJ|sprot,prefix=Os pcode=Osat mnemonic=ORYSJ species_count=1 global_count=1
confidence,OsKSL10,B,species_prefix_Os,species_confirmed_uniprot,high,90,Q2QQJ5,KSL10_ORYSJ,ORYSJ,sprot,,,,,false,Osat,ORYSJ,matched,species_prefixed_uniprot_symbol,2,1,species_confirmed_uniprot_match,species_confirmed,known_species_prefix,Q2QQJ5|KSL10_ORYSJ|ORYSJ|sprot,prefix=Os pcode=Osat mnemonic=ORYSJ species_count=1 global_count=1
confidence,OsNAAT1,B,species_prefix_Os,species_confirmed_uniprot,high,90,A0A0P0VI36,NAAT1_ORYSJ,ORYSJ,sprot,,,,,false,Osat,ORYSJ,matched,species_prefixed_uniprot_symbol,2,1,species_confirmed_uniprot_match,species_confirmed,known_species_prefix,A0A0P0VI36|NAAT1_ORYSJ|ORYSJ|sprot,prefix=Os pcode=Osat mnemonic=ORYSJ species_count=1 global_count=1
confidence,OsNYC3,B,species_prefix_Os,species_confirmed_uniprot,high,85,Q69XR3,Q69XR3_ORYSJ,ORYSJ,trembl,,,,,false,Osat,ORYSJ,matched,species_prefixed_uniprot_symbol,2,1,species_confirmed_uniprot_match,species_confirmed,known_species_prefix,Q69XR3|Q69XR3_ORYSJ|ORYSJ|trembl,prefix=Os pcode=Osat mnemonic=ORYSJ species_count=1 global_count=1
confidence,OsPIL13,B,species_prefix_Os,species_confirmed_uniprot,high,90,Q10CH5,PIL13_ORYSJ,ORYSJ,sprot,,,,,false,Osat,ORYSJ,matched,species_prefixed_uniprot_symbol,2,1,species_confirmed_uniprot_match,species_confirmed,known_species_prefix,Q10CH5|PIL13_ORYSJ|ORYSJ|sprot,prefix=Os pcode=Osat mnemonic=ORYSJ species_count=1 global_count=1
confidence,OsPPDKB,B,species_prefix_Os,species_confirmed_uniprot,high,90,Q6AVA8,PPDK1_ORYSJ,ORYSJ,sprot,,,,,false,Osat,ORYSJ,matched,species_prefixed_uniprot_symbol,2,1,species_confirmed_uniprot_match,species_confirmed,known_species_prefix,Q6AVA8|PPDK1_ORYSJ|ORYSJ|sprot,prefix=Os pcode=Osat mnemonic=ORYSJ species_count=1 global_count=1
confidence,OsPrx114,B,species_prefix_Os,species_confirmed_uniprot,high,85,Q7XIX0,Q7XIX0_ORYSJ,ORYSJ,trembl,,,,,false,Osat,ORYSJ,matched,species_prefixed_uniprot_symbol,2,1,species_confirmed_uniprot_match,species_confirmed,known_species_prefix,Q7XIX0|Q7XIX0_ORYSJ|ORYSJ|trembl,prefix=Os pcode=Osat mnemonic=ORYSJ species_count=1 global_count=1
confidence,OsQHB,B,species_prefix_Os,species_confirmed_uniprot,high,90,Q8W0F1,WOX9_ORYSJ,ORYSJ,sprot,,,,,false,Osat,ORYSJ,matched,species_prefixed_uniprot_symbol,2,1,species_confirmed_uniprot_match,species_confirmed,known_species_prefix,Q8W0F1|WOX9_ORYSJ|ORYSJ|sprot,prefix=Os pcode=Osat mnemonic=ORYSJ species_count=1 global_count=1
confidence,OsRERJ1,B,species_prefix_Os,species_confirmed_uniprot,high,90,Q0JEB7,BH006_ORYSJ,ORYSJ,sprot,,,,,false,Osat,ORYSJ,matched,species_prefixed_uniprot_symbol,2,1,species_confirmed_uniprot_match,species_confirmed,known_species_prefix,Q0JEB7|BH006_ORYSJ|ORYSJ|sprot,prefix=Os pcode=Osat mnemonic=ORYSJ species_count=1 global_count=1
confidence,OsSRT701,B,species_prefix_Os,species_confirmed_uniprot,high,90,Q7XWV4,SRT1_ORYSJ,ORYSJ,sprot,,,,,false,Osat,ORYSJ,matched,species_prefixed_uniprot_symbol,2,1,species_confirmed_uniprot_match,species_confirmed,known_species_prefix,Q7XWV4|SRT1_ORYSJ|ORYSJ|sprot,prefix=Os pcode=Osat mnemonic=ORYSJ species_count=1 global_count=1
confidence,OsTIFY11d,B,species_prefix_Os,species_confirmed_uniprot,high,90,Q7XEZ1,TI11D_ORYSJ,ORYSJ,sprot,,,,,false,Osat,ORYSJ,matched,species_prefixed_uniprot_symbol,2,1,species_confirmed_uniprot_match,species_confirmed,known_species_prefix,Q7XEZ1|TI11D_ORYSJ|ORYSJ|sprot,prefix=Os pcode=Osat mnemonic=ORYSJ species_count=1 global_count=1
confidence,OsTPP7,B,species_prefix_Os,species_confirmed_uniprot,high,90,Q6H5L4,TPP7_ORYSJ,ORYSJ,sprot,,,,,false,Osat,ORYSJ,matched,species_prefixed_uniprot_symbol,2,1,species_confirmed_uniprot_match,species_confirmed,known_species_prefix,Q6H5L4|TPP7_ORYSJ|ORYSJ|sprot,prefix=Os pcode=Osat mnemonic=ORYSJ species_count=1 global_count=1
confidence,P12329,A,uniprot_accession,species_confirmed_uniprot,high,90,P12329,CB21_MAIZE,MAIZE,sprot,,,,,false,,,matched,uniprot_accession_exact,1,1,species_confirmed_uniprot_match,species_confirmed,not_applicable,P12329|CB21_MAIZE|MAIZE|sprot,
confidence,P18123,A,uniprot_accession,species_confirmed_uniprot,high,90,P18123,CATA3_MAIZE,MAIZE,sprot,,,,,false,,,matched,uniprot_accession_exact,1,1,species_confirmed_uniprot_match,species_confirmed,not_applicable,P18123|CATA3_MAIZE|MAIZE|sprot,
confidence,P46422,A,uniprot_accession,species_confirmed_uniprot,high,90,P46422,GSTF2_ARATH,ARATH,sprot,,,,,false,,,matched,uniprot_accession_exact,1,4,species_confirmed_uniprot_match,species_confirmed,not_applicable,P46422|GSTF2_ARATH|ARATH|sprot,
confidence,Q2R0I1,A,uniprot_accession,species_confirmed_uniprot,high,85,Q2R0I1,Q2R0I1_ORYSJ,ORYSJ,trembl,,,,,false,,,matched,uniprot_accession_exact,1,3,species_confirmed_uniprot_match,species_confirmed,not_applicable,Q2R0I1|Q2R0I1_ORYSJ|ORYSJ|trembl,
confidence,Q56TP1,A,uniprot_accession,species_confirmed_uniprot,high,85,Q56TP1,Q56TP1_WHEAT,WHEAT,trembl,,,,,false,,,matched,uniprot_accession_exact,1,1,species_confirmed_uniprot_match,species_confirmed,not_applicable,Q56TP1|Q56TP1_WHEAT|WHEAT|trembl,
confidence,Q6K832,A,uniprot_accession,species_confirmed_uniprot,high,85,Q6K832,Q6K832_ORYSJ,ORYSJ,trembl,,,,,false,,,matched,uniprot_accession_exact,1,2,species_confirmed_uniprot_match,species_confirmed,not_applicable,Q6K832|Q6K832_ORYSJ|ORYSJ|trembl,
confidence,Q9LPD0,A,uniprot_accession,species_confirmed_uniprot,high,85,Q9LPD0,Q9LPD0_ARATH,ARATH,trembl,,,,,false,,,matched,uniprot_accession_exact,1,1,species_confirmed_uniprot_match,species_confirmed,not_applicable,Q9LPD0|Q9LPD0_ARATH|ARATH|trembl,
confidence,Q9SXJ6,A,uniprot_accession,species_confirmed_uniprot,high,90,Q9SXJ6,CLPP3_ARATH,ARATH,sprot,,,,,false,,,matched,uniprot_accession_exact,1,7,species_confirmed_uniprot_match,species_confirmed,not_applicable,Q9SXJ6|CLPP3_ARATH|ARATH|sprot,
confidence,SlFZY3,B,species_prefix_Sl,species_confirmed_uniprot,high,85,D2IGV2,D2IGV2_SOLLC,SOLLC,trembl,,,,,false,Slyc,SOLLC,matched,species_prefixed_uniprot_symbol,2,1,species_confirmed_uniprot_match,species_confirmed,known_species_prefix,D2IGV2|D2IGV2_SOLLC|SOLLC|trembl,prefix=Sl pcode=Slyc mnemonic=SOLLC species_count=1 global_count=1
confidence,SlJA2,B,species_prefix_Sl,species_confirmed_uniprot,high,90,Q9SQL0,JA2_SOLLC,SOLLC,sprot,,,,,false,Slyc,SOLLC,matched,species_prefixed_uniprot_symbol,2,1,species_confirmed_uniprot_match,species_confirmed,known_species_prefix,Q9SQL0|JA2_SOLLC|SOLLC|sprot,prefix=Sl pcode=Slyc mnemonic=SOLLC species_count=1 global_count=1
confidence,SlMADS-RIN,B,species_prefix_Sl,species_confirmed_uniprot,high,85,Q8S4L4,Q8S4L4_SOLLC,SOLLC,trembl,,,,,false,Slyc,SOLLC,matched,species_prefixed_uniprot_symbol,2,1,species_confirmed_uniprot_match,species_confirmed,known_species_prefix,Q8S4L4|Q8S4L4_SOLLC|SOLLC|trembl,prefix=Sl pcode=Slyc mnemonic=SOLLC species_count=1 global_count=1
confidence,SlTAS14,B,species_prefix_Sl,species_confirmed_uniprot,high,90,P22240,TAS14_SOLLC,SOLLC,sprot,,,,,false,Slyc,SOLLC,matched,species_prefixed_uniprot_symbol,2,1,species_confirmed_uniprot_match,species_confirmed,known_species_prefix,P22240|TAS14_SOLLC|SOLLC|sprot,prefix=Sl pcode=Slyc mnemonic=SOLLC species_count=1 global_count=1
confidence,SlVIF,B,species_prefix_Sl,species_confirmed_uniprot,high,85,L7W0L7,L7W0L7_SOLLC,SOLLC,trembl,,,,,false,Slyc,SOLLC,matched,species_prefixed_uniprot_symbol,2,1,species_confirmed_uniprot_match,species_confirmed,known_species_prefix,L7W0L7|L7W0L7_SOLLC|SOLLC|trembl,prefix=Sl pcode=Slyc mnemonic=SOLLC species_count=1 global_count=1
confidence,Sobic.001G418800,A,sorghum_locus,sequence_confirmed,high,100,,,,,Sbic,Sobic.001G418800.1.p,Sobic.001G418800,414,true,Sbic,SORBI,matched,phytozome_gene_exact,1,1,sequence_confirmed_match,species_confirmed,known_locus_species,Sbic|Sobic.001G418800.1.p|len=414,phy=1 uni_species=0 uni_global=0
confidence,Sobic.008G111100,A,sorghum_locus,sequence_confirmed,high,100,,,,,Sbic,Sobic.008G111100.1.p,Sobic.008G111100,616,true,Sbic,SORBI,matched,phytozome_gene_exact,1,1,sequence_confirmed_match,species_confirmed,known_locus_species,Sbic|Sobic.008G111100.1.p|len=616,phy=1 uni_species=0 uni_global=0
confidence,Sobic.008G111300,A,sorghum_locus,sequence_confirmed,high,100,,,,,Sbic,Sobic.008G111300.2.p,Sobic.008G111300,491,true,Sbic,SORBI,matched,phytozome_gene_exact,1,1,sequence_confirmed_match,species_confirmed,known_locus_species,Sbic|Sobic.008G111300.2.p|len=491,phy=1 uni_species=0 uni_global=0
confidence,Sobic.008G111500,A,sorghum_locus,sequence_confirmed,high,100,,,,,Sbic,Sobic.008G111500.1.p,Sobic.008G111500,193,true,Sbic,SORBI,matched,phytozome_gene_exact,1,1,sequence_confirmed_match,species_confirmed,known_locus_species,Sbic|Sobic.008G111500.1.p|len=193,phy=1 uni_species=0 uni_global=0
confidence,Sobic.008G111600,A,sorghum_locus,sequence_confirmed,high,100,,,,,Sbic,Sobic.008G111600.1.p,Sobic.008G111600,807,true,Sbic,SORBI,matched,phytozome_gene_exact,1,1,sequence_confirmed_match,species_confirmed,known_locus_species,Sbic|Sobic.008G111600.1.p|len=807,phy=1 uni_species=0 uni_global=0
confidence,Solyc01g059880,A,tomato_locus,sequence_confirmed,high,100,,,,,Slyc,Solyc01g059880.3.1,Solyc01g059880,608,true,Slyc,SOLLC,matched,phytozome_gene_exact,1,1,sequence_confirmed_match,species_confirmed,known_locus_species,Slyc|Solyc01g059880.3.1|len=608,phy=1 uni_species=0 uni_global=0
confidence,Solyc01g111000,A,tomato_locus,sequence_confirmed,high,100,,,,,Slyc,Solyc01g111000.4.1,Solyc01g111000,78,true,Slyc,SOLLC,matched,phytozome_gene_exact,1,1,sequence_confirmed_match,species_confirmed,known_locus_species,Slyc|Solyc01g111000.4.1|len=78,phy=1 uni_species=0 uni_global=0
confidence,solyc01g111510,A,tomato_locus,sequence_confirmed,high,100,,,,,Slyc,Solyc01g111510.3.1,Solyc01g111510,287,true,Slyc,SOLLC,matched,phytozome_gene_exact,1,1,sequence_confirmed_match,species_confirmed,known_locus_species,Slyc|Solyc01g111510.3.1|len=287,phy=1 uni_species=0 uni_global=0
confidence,Solyc02g062390,A,tomato_locus,sequence_confirmed,high,100,,,,,Slyc,Solyc02g062390.3.1,Solyc02g062390,133,true,Slyc,SOLLC,matched,phytozome_gene_exact,1,1,sequence_confirmed_match,species_confirmed,known_locus_species,Slyc|Solyc02g062390.3.1|len=133,phy=1 uni_species=0 uni_global=0
